Date,Subjectivity,Objectivity,Positive,Negative,Neutral,Open,High,Low,Close,Volume,Adj Close,Month,Quarter,Label
2014-09-23,100.0,0.0,100.0,0.0,0.0,17165.910156,17171.880859,17055.869141,17055.869141,77090000.0,17055.869141,9.0,3.0,0
2014-09-24,80.0,20.0,20.0,60.0,20.0,17056.640625,17226.599609,17033.929688,17210.060547,80530000.0,17210.060547,9.0,3.0,1
2014-09-25,100.0,0.0,0.0,100.0,0.0,17204.859375,17204.859375,16945.800781,16945.800781,93520000.0,16945.800781,9.0,3.0,0
2014-09-26,57.1428571429,42.8571428571,42.8571428571,14.2857142857,42.8571428571,16948.619141,17148.150391,16948.109375,17113.150391,74670000.0,17113.150391,9.0,3.0,1
2014-09-29,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,17107.689453,17107.689453,16934.429688,17071.220703,70220000.0,17071.220703,9.0,3.0,0
2014-09-30,63.636363636400006,36.3636363636,45.4545454545,18.1818181818,36.3636363636,17070.449219,17145.099609,17017.109375,17042.900391,102290000.0,17042.900391,9.0,3.0,0
2014-10-01,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,17040.460938,17041.160156,16776.130859,16804.710938,104240000.0,16804.710938,10.0,4.0,0
2014-10-02,80.0,20.0,40.0,40.0,20.0,16808.269531,16857.25,16674.039062,16801.050781,75490000.0,16801.050781,10.0,4.0,0
2014-10-03,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,16802.199219,17027.839844,16802.199219,17009.689453,87940000.0,17009.689453,10.0,4.0,1
2014-10-06,60.0,40.0,0.0,60.0,40.0,17010.339844,17099.390625,16930.380859,16991.910156,655450000.0,16991.910156,10.0,4.0,0
2014-10-07,100.0,0.0,50.0,50.0,0.0,16988.25,16988.25,16715.789062,16719.390625,79420000.0,16719.390625,10.0,4.0,0
2014-10-08,77.7777777778,22.2222222222,44.4444444444,33.3333333333,22.2222222222,16718.650391,17006.910156,16663.259766,16994.220703,106930000.0,16994.220703,10.0,4.0,1
2014-10-09,80.0,20.0,0.0,80.0,20.0,16989.369141,16989.369141,16649.039062,16659.25,93210000.0,16659.25,10.0,4.0,0
2014-10-10,100.0,0.0,50.0,50.0,0.0,16654.880859,16757.599609,16543.910156,16544.099609,136370000.0,16544.099609,10.0,4.0,0
2014-10-13,100.0,0.0,0.0,100.0,0.0,16535.429688,16602.410156,16310.469727000002,16321.070312,107830000.0,16321.070312,10.0,4.0,0
2014-10-14,60.0,40.0,0.0,60.0,40.0,16321.900391,16463.669922,16273.639647999998,16315.19043,110410000.0,16315.19043,10.0,4.0,0
2014-10-15,100.0,0.0,20.0,80.0,0.0,16313.299805,16313.299805,15855.120116999999,16141.740234,160380000.0,16141.740234,10.0,4.0,0
2014-10-16,33.3333333333,66.6666666667,33.3333333333,0.0,66.6666666667,16137.139647999998,16211.120116999999,15935.219727000002,16117.240234,131670000.0,16117.240234,10.0,4.0,0
2014-10-17,60.0,40.0,40.0,20.0,40.0,16118.389647999998,16427.380859,16118.389647999998,16380.410156,137910000.0,16380.410156,10.0,4.0,1
2014-10-20,100.0,0.0,0.0,100.0,0.0,16373.150391,16401.630859,16260.540038999998,16399.669922,94320000.0,16399.669922,10.0,4.0,1
2014-10-21,50.0,50.0,16.6666666667,33.3333333333,50.0,16406.029297,16620.779297,16405.769531,16614.810547,105110000.0,16614.810547,10.0,4.0,1
2014-10-22,62.5,37.5,25.0,37.5,37.5,16615.259766,16653.890625,16459.849609,16461.320312,92050000.0,16461.320312,10.0,4.0,0
2014-10-23,60.0,40.0,40.0,20.0,40.0,16468.070312,16767.519531,16468.070312,16677.900391,99420000.0,16677.900391,10.0,4.0,1
2014-10-24,50.0,50.0,20.0,30.0,50.0,16677.039062,16811.710938,16649.720703,16805.410156,90400000.0,16805.410156,10.0,4.0,1
2014-10-27,100.0,0.0,0.0,100.0,0.0,16796.099609,16836.980469,16729.830078,16817.939453,72580000.0,16817.939453,10.0,4.0,1
2014-10-28,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,16825.189453,17006.449219,16825.189453,17005.75,83870000.0,17005.75,10.0,4.0,1
2014-10-29,30.0,70.0,10.0,20.0,70.0,17005.070312,17065.5,16895.380859,16974.310547,76450000.0,16974.310547,10.0,4.0,0
2014-10-30,100.0,0.0,60.0,40.0,0.0,16968.140625,17223.960938,16920.759766,17195.419922,80180000.0,17195.419922,10.0,4.0,1
2014-10-31,100.0,0.0,0.0,100.0,0.0,17208.779297,17395.539062,17208.779297,17390.519531,121610000.0,17390.519531,10.0,4.0,1
2014-11-03,100.0,0.0,50.0,50.0,0.0,17390.900391,17410.650391,17339.849609,17366.240234,80030000.0,17366.240234,11.0,4.0,0
2014-11-04,100.0,0.0,100.0,0.0,0.0,17368.810547,17397.230469,17278.359375,17383.839844,81390000.0,17383.839844,11.0,4.0,1
2014-11-05,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,17385.759766,17486.589844,17385.759766,17484.529297,76030000.0,17484.529297,11.0,4.0,1
2014-11-06,50.0,50.0,25.0,25.0,50.0,17491.660156,17560.310547,17440.349609,17554.470703,70670000.0,17554.470703,11.0,4.0,1
2014-11-07,100.0,0.0,0.0,100.0,0.0,17558.580078,17575.330078,17493.369141,17573.929688,82860000.0,17573.929688,11.0,4.0,1
2014-11-10,50.0,50.0,0.0,50.0,50.0,17568.980469,17621.869141,17547.509766,17613.740234,71430000.0,17613.740234,11.0,4.0,1
2014-11-11,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,17615.640625,17638.210938,17584.939453,17614.900391,52880000.0,17614.900391,11.0,4.0,1
2014-11-12,100.0,0.0,50.0,50.0,0.0,17604.75,17626.710938,17536.169922,17612.199219,75980000.0,17612.199219,11.0,4.0,0
2014-11-13,42.8571428571,57.1428571429,28.5714285714,14.2857142857,57.1428571429,17618.689453,17705.480469,17583.880859,17652.789062,80540000.0,17652.789062,11.0,4.0,1
2014-11-14,100.0,0.0,33.3333333333,66.6666666667,0.0,17653.109375,17664.150391,17613.199219,17634.740234,72850000.0,17634.740234,11.0,4.0,0
2014-11-17,100.0,0.0,66.6666666667,33.3333333333,0.0,17631.849609,17675.070312,17606.810547,17647.75,70330000.0,17647.75,11.0,4.0,1
2014-11-18,100.0,0.0,0.0,100.0,0.0,17643.089844,17735.710938,17642.029297,17687.820312,87420000.0,17687.820312,11.0,4.0,1
2014-11-19,100.0,0.0,66.6666666667,33.3333333333,0.0,17685.509766,17712.259766,17624.5,17685.730469,73780000.0,17685.730469,11.0,4.0,0
2014-11-20,42.8571428571,57.1428571429,0.0,42.8571428571,57.1428571429,17677.320312,17720.439453,17603.890625,17719.0,77740000.0,17719.0,11.0,4.0,1
2014-11-21,80.0,20.0,20.0,60.0,20.0,17721.019531,17894.830078,17721.019531,17810.060547,140940000.0,17810.060547,11.0,4.0,1
2014-11-24,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,17812.630859,17855.269531,17793.189453,17817.900391,85510000.0,17817.900391,11.0,4.0,1
2014-11-25,83.3333333333,16.6666666667,66.6666666667,16.6666666667,16.6666666667,17819.050781,17854.730469,17790.890625,17814.939453,88190000.0,17814.939453,11.0,4.0,0
2014-11-26,75.0,25.0,0.0,75.0,25.0,17812.25,17833.759766,17791.160156,17827.75,67450000.0,17827.75,11.0,4.0,1
2014-11-28,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,17830.550781,17893.419922,17807.779297,17828.240234,80470000.0,17828.240234,11.0,4.0,1
2014-12-01,100.0,0.0,40.0,60.0,0.0,17827.269531,17827.269531,17726.550781,17776.800781,86390000.0,17776.800781,12.0,4.0,0
2014-12-02,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,17778.849609,17897.050781,17778.849609,17879.550781,81970000.0,17879.550781,12.0,4.0,1
2014-12-03,50.0,50.0,20.0,30.0,50.0,17880.900391,17924.150391,17855.589844,17912.619141,99400000.0,17912.619141,12.0,4.0,1
2014-12-04,70.0,30.0,0.0,70.0,30.0,17910.019531,17937.960938,17814.810547,17900.099609,76270000.0,17900.099609,12.0,4.0,0
2014-12-05,100.0,0.0,33.3333333333,66.6666666667,0.0,17903.050781,17991.189453,17903.050781,17958.789062,79110000.0,17958.789062,12.0,4.0,1
2014-12-08,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,17954.939453,17960.560547,17804.279297,17852.480469,88680000.0,17852.480469,12.0,4.0,0
2014-12-09,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,17847.369141,17847.369141,17629.570312,17801.199219,100400000.0,17801.199219,12.0,4.0,0
2014-12-10,62.5,37.5,12.5,50.0,37.5,17797.990234,17797.990234,17508.099609,17533.150391,115100000.0,17533.150391,12.0,4.0,0
2014-12-11,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,17534.300781,17758.509766,17534.300781,17596.339844,90100000.0,17596.339844,12.0,4.0,1
2014-12-12,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,17590.050781,17590.050781,17280.830078,17280.830078,121950000.0,17280.830078,12.0,4.0,0
2014-12-15,62.5,37.5,25.0,37.5,37.5,17285.740234,17403.539062,17115.279297,17180.839844,114050000.0,17180.839844,12.0,4.0,0
2014-12-16,50.0,50.0,0.0,50.0,50.0,17173.070312,17427.439453,17067.589844,17068.869141,116640000.0,17068.869141,12.0,4.0,0
2014-12-17,75.0,25.0,25.0,50.0,25.0,17069.160156,17389.300781,17069.160156,17356.869141,118220000.0,17356.869141,12.0,4.0,1
2014-12-18,80.0,20.0,0.0,80.0,20.0,17367.849609,17778.400391,17367.849609,17778.150391,123940000.0,17778.150391,12.0,4.0,1
2014-12-19,75.0,25.0,50.0,25.0,25.0,17778.019531,17874.029297,17746.550781,17804.800781,343690000.0,17804.800781,12.0,4.0,1
2014-12-22,75.0,25.0,0.0,75.0,25.0,17812.25,17962.779297,17812.25,17959.439453,98460000.0,17959.439453,12.0,4.0,1
2014-12-23,100.0,0.0,33.3333333333,66.6666666667,0.0,17971.509766,18069.220703,17970.160156,18024.169922,82890000.0,18024.169922,12.0,4.0,1
2014-12-24,75.0,25.0,25.0,50.0,25.0,18035.730469,18086.240234,18027.779297,18030.210938,42870000.0,18030.210938,12.0,4.0,1
2014-12-26,100.0,0.0,33.3333333333,66.6666666667,0.0,18038.300781,18103.449219,18038.300781,18053.710938,52570000.0,18053.710938,12.0,4.0,1
2014-12-29,50.0,50.0,0.0,50.0,50.0,18046.580078,18073.039062,18021.570312,18038.230469,53870000.0,18038.230469,12.0,4.0,0
2014-12-30,100.0,0.0,0.0,100.0,0.0,18035.019531,18035.019531,17959.699219,17983.070312,47490000.0,17983.070312,12.0,4.0,0
2014-12-31,80.0,20.0,20.0,60.0,20.0,17987.660156,18043.220703,17820.880859,17823.070312,82840000.0,17823.070312,12.0,4.0,0
2015-01-02,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,17823.070312,17951.779297,17731.300781,17832.990234,76270000.0,17832.990234,1.0,1.0,1
2015-01-05,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,17821.300781,17821.300781,17475.929688,17501.650391,116160000.0,17501.650391,1.0,1.0,0
2015-01-06,60.0,40.0,0.0,60.0,40.0,17504.179688,17581.050781,17262.369141,17371.640625,101870000.0,17371.640625,1.0,1.0,0
2015-01-07,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,17374.779297,17597.080078,17374.779297,17584.519531,91030000.0,17584.519531,1.0,1.0,1
2015-01-08,57.1428571429,42.8571428571,0.0,57.1428571429,42.8571428571,17591.970703,17916.039062,17591.970703,17907.869141,114890000.0,17907.869141,1.0,1.0,1
2015-01-09,100.0,0.0,0.0,100.0,0.0,17911.019531,17915.320312,17686.089844,17737.369141,93390000.0,17737.369141,1.0,1.0,0
2015-01-12,100.0,0.0,33.3333333333,66.6666666667,0.0,17742.050781,17793.880859,17571.580078,17640.839844,92500000.0,17640.839844,1.0,1.0,0
2015-01-13,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,17645.019531,17923.009766,17498.230469,17613.679688,99360000.0,17613.679688,1.0,1.0,0
2015-01-14,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,17609.060547,17609.060547,17264.900391,17427.089844,109180000.0,17427.089844,1.0,1.0,0
2015-01-15,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,17436.300781,17517.410156,17298.039062,17320.710938,94520000.0,17320.710938,1.0,1.0,0
2015-01-16,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,17320.0,17528.369141,17243.550781,17511.570312,140480000.0,17511.570312,1.0,1.0,1
2015-01-20,60.0,40.0,60.0,0.0,40.0,17516.960938,17588.699219,17346.730469,17515.230469,119600000.0,17515.230469,1.0,1.0,1
2015-01-21,50.0,50.0,33.3333333333,16.6666666667,50.0,17509.960938,17599.580078,17396.039062,17554.279297,95530000.0,17554.279297,1.0,1.0,1
2015-01-22,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,17557.289062,17840.890625,17482.539062,17813.980469,111980000.0,17813.980469,1.0,1.0,1
2015-01-23,33.3333333333,66.6666666667,33.3333333333,0.0,66.6666666667,17812.5,17812.5,17667.529297,17672.599609,97110000.0,17672.599609,1.0,1.0,0
2015-01-26,100.0,0.0,33.3333333333,66.6666666667,0.0,17668.109375,17696.359375,17567.599609,17678.699219,87220000.0,17678.699219,1.0,1.0,1
2015-01-27,100.0,0.0,50.0,50.0,0.0,17638.529297,17638.529297,17288.310547,17387.210938,135940000.0,17387.210938,1.0,1.0,0
2015-01-28,100.0,0.0,33.3333333333,66.6666666667,0.0,17402.910156,17484.410156,17189.0,17191.369141,115980000.0,17191.369141,1.0,1.0,0
2015-01-29,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,17195.289062,17433.130859,17136.300781,17416.849609,111690000.0,17416.849609,1.0,1.0,1
2015-01-30,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,17416.849609,17419.900391,17156.820312,17164.949219,168560000.0,17164.949219,1.0,1.0,0
2015-02-02,100.0,0.0,50.0,50.0,0.0,17169.990234,17367.679688,17037.759766,17361.039062,108090000.0,17361.039062,2.0,1.0,1
2015-02-03,100.0,0.0,0.0,100.0,0.0,17369.970703,17670.759766,17369.970703,17666.400391,112860000.0,17666.400391,2.0,1.0,1
2015-02-04,50.0,50.0,0.0,50.0,50.0,17664.990234,17782.220703,17603.210938,17673.019531,102560000.0,17673.019531,2.0,1.0,1
2015-02-05,100.0,0.0,50.0,50.0,0.0,17677.259766,17889.580078,17677.259766,17884.880859,79890000.0,17884.880859,2.0,1.0,1
2015-02-06,66.6666666667,33.3333333333,25.0,41.6666666667,33.3333333333,17881.539062,17951.089844,17764.400391,17824.289062,93610000.0,17824.289062,2.0,1.0,0
2015-02-09,100.0,0.0,0.0,100.0,0.0,17821.490234,17821.490234,17685.320312,17729.210938,81590000.0,17729.210938,2.0,1.0,0
2015-02-10,100.0,0.0,0.0,100.0,0.0,17736.150391,17890.339844,17729.240234,17868.759766,89930000.0,17868.759766,2.0,1.0,1
2015-02-11,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,17867.859375,17897.210938,17759.650391,17862.140625,89890000.0,17862.140625,2.0,1.0,0
2015-02-12,100.0,0.0,50.0,50.0,0.0,17862.140625,17975.650391,17862.140625,17972.380859,117160000.0,17972.380859,2.0,1.0,1
2015-02-13,50.0,50.0,0.0,50.0,50.0,17968.650391,18037.410156,17961.759766,18019.349609,85230000.0,18019.349609,2.0,1.0,1
2015-02-17,75.0,25.0,0.0,75.0,25.0,18019.800781,18052.009766,17951.410156,18047.580078,98760000.0,18047.580078,2.0,1.0,1
2015-02-18,50.0,50.0,0.0,50.0,50.0,18045.720703,18048.699219,17982.199219,18029.849609,75090000.0,18029.849609,2.0,1.0,0
2015-02-19,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,18028.669922,18028.669922,17924.599609,17985.769531,79130000.0,17985.769531,2.0,1.0,0
2015-02-20,80.0,20.0,40.0,40.0,20.0,17985.769531,18144.289062,17878.369141,18140.439453,111390000.0,18140.439453,2.0,1.0,1
2015-02-23,100.0,0.0,0.0,100.0,0.0,18140.759766,18141.210938,18054.839844,18116.839844,83670000.0,18116.839844,2.0,1.0,0
2015-02-24,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,18112.570312,18231.089844,18098.730469,18209.189453,79310000.0,18209.189453,2.0,1.0,1
2015-02-25,80.0,20.0,60.0,20.0,20.0,18208.669922,18244.380859,18182.759766,18224.570312,80480000.0,18224.570312,2.0,1.0,1
2015-02-26,83.3333333333,16.6666666667,0.0,83.3333333333,16.6666666667,18224.410156,18239.429688,18157.070312,18214.419922,81500000.0,18214.419922,2.0,1.0,0
2015-02-27,50.0,50.0,37.5,12.5,50.0,18213.259766,18213.259766,18132.380859,18132.699219,101110000.0,18132.699219,2.0,1.0,0
2015-03-02,80.0,20.0,40.0,40.0,20.0,18134.050781,18288.630859,18122.589844,18288.630859,89790000.0,18288.630859,3.0,1.0,1
2015-03-03,75.0,25.0,50.0,25.0,25.0,18281.949219,18281.949219,18136.880859,18203.369141,83830000.0,18203.369141,3.0,1.0,0
2015-03-04,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,18203.369141,18203.369141,18029.5,18096.900391,80900000.0,18096.900391,3.0,1.0,0
2015-03-05,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,18096.900391,18160.349609,18087.650391,18135.720703,75840000.0,18135.720703,3.0,1.0,1
2015-03-06,50.0,50.0,33.3333333333,16.6666666667,50.0,18135.720703,18135.720703,17825.150391,17856.779297,113350000.0,17856.779297,3.0,1.0,0
2015-03-09,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,17856.560547,18031.039062,17856.560547,17995.720703,85820000.0,17995.720703,3.0,1.0,1
2015-03-10,80.0,20.0,60.0,20.0,20.0,17989.560547,17989.560547,17662.939453,17662.939453,120450000.0,17662.939453,3.0,1.0,0
2015-03-11,40.0,60.0,0.0,40.0,60.0,17662.939453,17731.779297,17627.0,17635.390625,102120000.0,17635.390625,3.0,1.0,0
2015-03-12,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,17626.839844,17900.099609,17620.490234,17895.220703,111550000.0,17895.220703,3.0,1.0,1
2015-03-13,80.0,20.0,40.0,40.0,20.0,17889.050781,17889.050781,17629.890625,17749.310547,113620000.0,17749.310547,3.0,1.0,0
2015-03-16,100.0,0.0,0.0,100.0,0.0,17751.240234,17988.5,17751.240234,17977.419922,101760000.0,17977.419922,3.0,1.0,1
2015-03-17,57.1428571429,42.8571428571,42.8571428571,14.2857142857,42.8571428571,17972.220703,17972.220703,17785.789062,17849.080078,82560000.0,17849.080078,3.0,1.0,0
2015-03-18,40.0,60.0,0.0,40.0,60.0,17846.800781,18097.119141,17697.519531,18076.189453,130950000.0,18076.189453,3.0,1.0,1
2015-03-19,100.0,0.0,33.3333333333,66.6666666667,0.0,18072.580078,18072.990234,17934.240234,17959.029297,107820000.0,17959.029297,3.0,1.0,0
2015-03-20,60.0,40.0,20.0,40.0,40.0,17961.130859,18197.289062,17961.130859,18127.650391,333870000.0,18127.650391,3.0,1.0,1
2015-03-23,75.0,25.0,0.0,75.0,25.0,18136.730469,18205.929688,18116.039062,18116.039062,98030000.0,18116.039062,3.0,1.0,0
2015-03-24,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,18110.869141,18149.240234,18010.439453,18011.140625,87190000.0,18011.140625,3.0,1.0,0
2015-03-25,80.0,20.0,40.0,40.0,20.0,18012.609375,18041.970703,17718.539062,17718.539062,106560000.0,17718.539062,3.0,1.0,0
2015-03-26,40.0,60.0,0.0,40.0,60.0,17716.269531,17759.509766,17579.269531,17678.230469,117740000.0,17678.230469,3.0,1.0,0
2015-03-27,50.0,50.0,25.0,25.0,50.0,17673.630859,17729.140625,17630.490234,17712.660156,103220000.0,17712.660156,3.0,1.0,1
2015-03-30,50.0,50.0,0.0,50.0,50.0,17727.480469,18008.640625,17727.480469,17976.310547,104040000.0,17976.310547,3.0,1.0,1
2015-03-31,85.7142857143,14.2857142857,28.5714285714,57.1428571429,14.2857142857,17965.369141,17965.369141,17773.019531,17776.119141,119470000.0,17776.119141,3.0,1.0,0
2015-04-01,33.3333333333,66.6666666667,33.3333333333,0.0,66.6666666667,17778.519531,17778.519531,17585.009766,17698.179688,103360000.0,17698.179688,4.0,2.0,0
2015-04-02,100.0,0.0,33.3333333333,66.6666666667,0.0,17699.519531,17815.029297,17673.490234,17763.240234,87370000.0,17763.240234,4.0,2.0,1
2015-04-06,50.0,50.0,0.0,50.0,50.0,17755.5,17941.789062,17646.800781,17880.849609,100850000.0,17880.849609,4.0,2.0,1
2015-04-07,80.0,20.0,20.0,60.0,20.0,17884.320312,17983.119141,17871.210938,17875.419922,72150000.0,17875.419922,4.0,2.0,0
2015-04-08,62.5,37.5,25.0,37.5,37.5,17877.619141,17976.199219,17822.230469,17902.509766,76820000.0,17902.509766,4.0,2.0,1
2015-04-09,75.0,25.0,25.0,50.0,25.0,17902.509766,17984.220703,17823.099609,17958.730469,86740000.0,17958.730469,4.0,2.0,1
2015-04-10,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,17956.730469,18066.759766,17945.550781,18057.650391,116410000.0,18057.650391,4.0,2.0,1
2015-04-13,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,18052.320312,18107.570312,17974.810547,17977.039062,120090000.0,17977.039062,4.0,2.0,0
2015-04-14,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,17979.109375,18075.599609,17905.480469,18036.699219,82830000.0,18036.699219,4.0,2.0,1
2015-04-15,80.0,20.0,20.0,60.0,20.0,18045.710938,18160.519531,18045.710938,18112.609375,113610000.0,18112.609375,4.0,2.0,1
2015-04-16,100.0,0.0,0.0,100.0,0.0,18106.269531,18169.259766,18063.859375,18105.769531,89520000.0,18105.769531,4.0,2.0,0
2015-04-17,100.0,0.0,66.6666666667,33.3333333333,0.0,18102.560547,18102.560547,17748.529297,17826.300781,138860000.0,17826.300781,4.0,2.0,0
2015-04-20,33.3333333333,66.6666666667,16.6666666667,16.6666666667,66.6666666667,17841.179688,18092.220703,17841.179688,18034.929688,103160000.0,18034.929688,4.0,2.0,1
2015-04-21,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,18034.230469,18109.699219,17929.630859,17949.589844,95180000.0,17949.589844,4.0,2.0,0
2015-04-22,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,17950.820312,18056.019531,17887.759766,18038.269531,91260000.0,18038.269531,4.0,2.0,1
2015-04-23,80.0,20.0,40.0,40.0,20.0,18031.900391,18133.029297,17966.769531,18058.689453,100240000.0,18058.689453,4.0,2.0,1
2015-04-24,50.0,50.0,33.3333333333,16.6666666667,50.0,18056.419922,18108.869141,18009.080078,18080.140625,119130000.0,18080.140625,4.0,2.0,1
2015-04-27,50.0,50.0,0.0,50.0,50.0,18097.890625,18175.560547,18024.660156,18037.970703,121110000.0,18037.970703,4.0,2.0,0
2015-04-28,60.0,40.0,60.0,0.0,40.0,18035.900391,18119.650391,17917.359375,18110.140625,124930000.0,18110.140625,4.0,2.0,1
2015-04-29,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,18093.689453,18096.460938,17953.689453,18035.529297,102080000.0,18035.529297,4.0,2.0,0
2015-04-30,42.8571428571,57.1428571429,14.2857142857,28.5714285714,57.1428571429,18033.330078,18033.330078,17774.890625,17840.519531,129180000.0,17840.519531,4.0,2.0,0
2015-05-01,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,17859.269531,18028.890625,17859.269531,18024.060547,91700000.0,18024.060547,5.0,2.0,1
2015-05-04,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,18026.019531,18133.759766,18026.019531,18070.400391,86010000.0,18070.400391,5.0,2.0,1
2015-05-05,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,18062.529297,18086.009766,17905.710938,17928.199219,95340000.0,17928.199219,5.0,2.0,0
2015-05-06,50.0,50.0,50.0,0.0,50.0,17934.810547,18019.75,17733.119141,17841.980469,100430000.0,17841.980469,5.0,2.0,0
2015-05-07,50.0,50.0,0.0,50.0,50.0,17840.25,17973.070312,17796.939453,17924.060547,80920000.0,17924.060547,5.0,2.0,1
2015-05-08,33.3333333333,66.6666666667,33.3333333333,0.0,66.6666666667,17933.640625,18205.230469,17933.640625,18191.109375,94960000.0,18191.109375,5.0,2.0,1
2015-05-11,55.5555555556,44.4444444444,11.1111111111,44.4444444444,44.4444444444,18187.779297,18199.949219,18089.109375,18105.169922,86050000.0,18105.169922,5.0,2.0,0
2015-05-12,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,18096.160156,18119.179688,17924.800781,18068.230469,89270000.0,18068.230469,5.0,2.0,0
2015-05-13,60.0,40.0,20.0,40.0,40.0,18070.369141,18132.789062,18039.199219,18060.490234,85180000.0,18060.490234,5.0,2.0,0
2015-05-14,60.0,40.0,0.0,60.0,40.0,18062.490234,18255.210938,18062.490234,18252.240234,91580000.0,18252.240234,5.0,2.0,1
2015-05-15,60.0,40.0,40.0,20.0,40.0,18251.970703,18272.720703,18215.070312,18272.560547,108220000.0,18272.560547,5.0,2.0,1
2015-05-18,75.0,25.0,25.0,50.0,25.0,18267.25,18325.539062,18244.259766,18298.880859,79080000.0,18298.880859,5.0,2.0,1
2015-05-19,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,18300.480469,18351.359375,18261.349609,18312.390625,87200000.0,18312.390625,5.0,2.0,1
2015-05-20,42.8571428571,57.1428571429,0.0,42.8571428571,57.1428571429,18315.060547,18350.130859,18272.560547,18285.400391,80190000.0,18285.400391,5.0,2.0,0
2015-05-21,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,18285.869141,18314.890625,18249.900391,18285.740234,84270000.0,18285.740234,5.0,2.0,1
2015-05-22,75.0,25.0,50.0,25.0,25.0,18286.869141,18286.869141,18217.140625,18232.019531,78890000.0,18232.019531,5.0,2.0,0
2015-05-26,100.0,0.0,33.3333333333,66.6666666667,0.0,18229.75,18229.75,17990.019531,18041.539062,109440000.0,18041.539062,5.0,2.0,0
2015-05-27,54.5454545455,45.4545454545,9.090909090910001,45.4545454545,45.4545454545,18045.080078,18190.349609,18045.080078,18162.990234,96400000.0,18162.990234,5.0,2.0,1
2015-05-28,42.8571428571,57.1428571429,14.2857142857,28.5714285714,57.1428571429,18154.140625,18154.140625,18066.400391,18126.119141,67510000.0,18126.119141,5.0,2.0,0
2015-05-29,100.0,0.0,0.0,100.0,0.0,18128.119141,18128.119141,17967.740234,18010.679688,139810000.0,18010.679688,5.0,2.0,0
2015-06-01,60.0,40.0,40.0,20.0,40.0,18017.820312,18105.830078,17982.060547,18040.369141,85640000.0,18040.369141,6.0,2.0,1
2015-06-02,100.0,0.0,0.0,100.0,0.0,18033.330078,18091.869141,17925.330078,18011.939453,77550000.0,18011.939453,6.0,2.0,0
2015-06-03,60.0,40.0,40.0,20.0,40.0,18018.419922,18168.089844,18010.419922,18076.269531,73120000.0,18076.269531,6.0,2.0,1
2015-06-04,100.0,0.0,60.0,40.0,0.0,18072.470703,18087.150391,17876.949219,17905.580078,93470000.0,17905.580078,6.0,2.0,0
2015-06-05,100.0,0.0,50.0,50.0,0.0,17905.380859,17940.779297,17822.900391,17849.460938,89140000.0,17849.460938,6.0,2.0,0
